what,kind,bundleId,bundleVersion,description,time
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350835155328
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350835156295
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350835158131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350835162249
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1350835163023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350835167122
error,log,,,"Warning: Ignoring name conflict in resource file for name padding_large",1350835174319
error,log,,,"Warning: Ignoring name conflict in resource file for name padding_medium",1350835174321
error,log,,,"Warning: Ignoring name conflict in resource file for name padding_small",1350835174322
error,log,,,"Warning: Ignoring name conflict in resource file for name padding_large",1350835174330
error,log,,,"Warning: Ignoring name conflict in resource file for name padding_medium",1350835174333
error,log,,,"Warning: Ignoring name conflict in resource file for name padding_small",1350835174335
error,log,,,"Warning: Ignoring name conflict in resource file for name hello_world",1350835174344
error,log,,,"Warning: Ignoring name conflict in resource file for name menu_settings",1350835174346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350835174469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1350835174483
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350835175080
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350835175124
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350835176259
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350835176259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350835181598
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1350835182807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350835185130
error,log,,,"Warning: Ignoring name conflict in resource file for name padding_large",1350835193330
error,log,,,"Warning: Ignoring name conflict in resource file for name padding_medium",1350835193332
error,log,,,"Warning: Ignoring name conflict in resource file for name padding_small",1350835193335
error,log,,,"Warning: Ignoring name conflict in resource file for name padding_large",1350835193339
error,log,,,"Warning: Ignoring name conflict in resource file for name padding_medium",1350835193344
error,log,,,"Warning: Ignoring name conflict in resource file for name padding_small",1350835193347
error,log,,,"Warning: Ignoring name conflict in resource file for name hello_world",1350835193355
error,log,,,"Warning: Ignoring name conflict in resource file for name menu_settings",1350835193356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350835193488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1350835193501
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350835194097
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350835194142
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350835197865
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350835197866
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350835198782
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350835202453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350835285962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350835290356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350835290372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350835290372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350835291901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350835307408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350835313383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1350835313414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350835319326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350835323432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350835324509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350835325351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350835326162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350835329158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350835332886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350835332980
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1350835348907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350835352780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350835364543
